customer_id,product_id,quantity,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,parent_categories,days_since_purchase,total_purchases,unique_products,total_unique_product_sold,last_purchase,recency_div_product,next_purchase_weeks
26831,22403,1,703,10,0,345,3,24,"[3154, 621, 1739, 1678, 2542, 2346, 2369]",47,48,43,4,56,20,4
26832,12202,8,18,6,0,345,0,45,"[380, 2497]",160,36,27,16,84,1,3
26835,12991,1,1256,10,1,536,0,156,"[2346, 2346, 3210]",220,55,38,2,15,9,3
26835,13518,1,671,4,1,57,3,72,"[1178, 3870, 3162, 3898, 3898]",78,55,38,3,192,55,4
26835,22688,1,703,10,0,58,3,72,"[2364, 1178, 3870, 3162, 3898, 3898, 3898, 3898, 3898]",241,55,38,11,12,21,3
26835,22688,1,703,10,0,58,3,72,"[2364, 1178, 3870, 3162, 3898, 3898, 3898, 3898, 3898]",107,55,38,11,75,21,4
26835,26503,2,618,4,0,71,0,53,"[3027, 3027, 2182, 1178, 621, 861, 861, 3898, 3898, 3898, 3898]",21,55,38,7,45,26,2
26845,3191,5,1040,10,0,243,0,84,"[3056, 2703, 3829]",56,42,32,11,22,0,2
26845,5440,1,1010,10,0,503,0,17,"[3189, 3056, 696, 696, 696, 3898]",221,42,32,4,218,9,3
26845,5440,2,1010,10,0,503,0,17,"[3189, 3056, 696, 696, 696, 3898]",202,42,32,4,29,9,3
26847,11424,1,1324,10,0,358,3,95,"[2486, 2486, 2542, 2542, 2542, 3685, 489, 729]",13,43,32,3,179,4,2
26847,18569,1,1338,4,0,487,3,89,"[3565, 3097, 2894, 1010]",26,43,32,2,63,6,2
26849,13724,3,383,10,0,489,3,84,"[2012, 3898]",163,18,17,4,199,5,4
26852,31354,7,105,4,0,469,0,-1,"[3898, 3898, 3898, 3898, 2915, 2915]",13,10,8,11,157,13,1
26857,27937,1,494,6,1,525,0,144,[2019],43,31,22,3,19,38,3
26859,7913,3,1180,10,0,345,0,95,"[1678, 2542, 2542, 489]",211,50,34,19,158,9,4
26859,7913,3,1180,10,0,345,0,95,"[1678, 2542, 2542, 489]",143,50,34,19,70,9,4
26859,14784,2,745,4,0,399,3,140,"[3027, 2597, 2012, 3898, 3898, 3898, 3898, 3898]",211,50,34,10,156,18,4
26859,14784,2,745,4,0,399,3,140,"[3027, 2597, 2012, 3898, 3898, 3898, 3898, 3898]",143,50,34,10,70,18,4
26860,13616,2,1056,10,0,510,3,85,"[3617, 3137, 2802]",143,28,20,6,126,3,3
26863,2761,1,127,4,0,71,0,144,"[1178, 857, 3898, 3898]",244,33,30,3,69,8,4
26865,4533,2,703,10,0,7,0,84,"[566, 3567, 1480, 252, 844]",154,61,37,11,184,18,3
26865,24615,1,194,10,0,503,0,17,"[3764, 431, 3027, 3764, 148, 275, 150, 148]",231,61,37,12,107,18,3
26865,24615,2,194,10,0,503,0,17,"[3764, 431, 3027, 3764, 148, 275, 150, 148]",58,61,37,12,107,18,2
26865,24615,2,194,10,0,503,0,17,"[3764, 431, 3027, 3764, 148, 275, 150, 148]",48,61,37,12,48,18,3
26865,24615,1,194,10,0,503,0,17,"[3764, 431, 3027, 3764, 148, 275, 150, 148]",32,61,37,12,58,18,3
26865,28196,3,101,4,0,468,0,-1,"[1682, 1853, 3898, 3898, 3898, 3898]",51,61,37,5,29,1,2
26865,28737,2,1111,4,0,484,0,16,"[3703, 2475]",231,61,37,28,57,7,3
26865,28737,2,1111,4,0,484,0,16,"[3703, 2475]",157,61,37,28,102,7,1
26865,28737,6,1111,4,0,484,0,16,"[3703, 2475]",58,61,37,28,111,7,4
26865,28737,1,1111,4,0,484,0,16,"[3703, 2475]",32,61,37,28,151,7,3
26866,923,4,386,10,0,503,0,17,"[1899, 1899, 1899, 2928, 2928]",179,43,25,19,78,6,2
26866,923,3,386,10,0,503,0,17,"[1899, 1899, 1899, 2928, 2928]",113,43,25,19,0,6,3
26866,923,3,386,10,0,503,0,17,"[1899, 1899, 1899, 2928, 2928]",96,43,25,19,4,6,4
26866,923,3,386,10,0,503,0,17,"[1899, 1899, 1899, 2928, 2928]",72,43,25,19,21,6,4
26866,4549,6,453,4,0,457,0,-1,"[2028, 882, 3898, 3898, 3572]",224,43,25,39,57,4,4
26866,4549,5,453,4,0,457,0,-1,"[2028, 882, 3898, 3898, 3572]",200,43,25,39,180,4,4
26866,4549,6,453,4,0,457,0,-1,"[2028, 882, 3898, 3898, 3572]",179,43,25,39,98,4,3
26866,4549,6,453,4,0,457,0,-1,"[2028, 882, 3898, 3898, 3572]",72,43,25,39,50,4,4
26866,19338,1,77,10,1,503,0,45,"[1682, 3898]",113,43,25,3,0,34,3
26879,478,1,406,4,0,491,0,66,"[2006, 791]",170,48,45,2,13,5,2
26879,19043,1,186,10,3,27,3,39,"[3027, 3027, 2012, 2012, 2012, 621, 2231, 2762, 1840, 3898, 510, 3337, 73, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3417, 3898, 3898, 3898, 3898, 3898, 3027, 3337, 3898]",170,48,45,2,13,5,2
26880,3127,1,829,10,0,254,0,8,"[3027, 3860, 3056, 3898, 3898]",25,41,35,3,183,6,3
26881,3341,1,1445,6,0,-1,-1,45,"[3898, 3056, 3898, 3898]",50,14,11,2,55,0,1
26884,4648,1,28,4,3,491,3,144,"[2006, 1072, 621, 3898, 3898]",169,21,17,4,202,27,3
26885,23707,1,601,4,1,491,3,66,[1026],175,32,29,2,219,1,1
26887,17771,1,1108,10,0,395,3,1,"[3752, 489, 489, 3898]",149,61,46,3,177,27,4
26894,3414,2,127,4,0,22,3,151,"[2012, 857, 621, 2924, 3898, 3898]",198,27,21,12,212,15,4
26894,3414,2,127,4,0,22,3,151,"[2012, 857, 621, 2924, 3898, 3898]",177,27,21,12,72,15,3
26894,3414,2,127,4,0,22,3,151,"[2012, 857, 621, 2924, 3898, 3898]",158,27,21,12,60,15,4
26899,31064,2,43,10,0,386,0,87,[2457],22,53,43,5,104,1,1
26899,31265,2,1137,4,0,398,0,144,"[370, 2901, 2901, 3027]",66,53,43,14,143,15,4
26903,2067,1,1127,4,0,486,0,144,[3565],205,40,28,4,23,42,3
26903,13113,2,1142,4,0,432,0,159,"[3898, 3898, 3437, 2208]",205,40,28,6,228,33,4
26919,23294,2,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",230,44,26,17,75,12,3
26919,23294,2,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",175,44,26,17,159,12,3
26919,23294,2,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",155,44,26,17,147,12,2
26919,23294,1,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",144,44,26,17,27,12,4
26919,23294,2,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",119,44,26,17,36,12,4
26919,23294,2,703,4,0,335,3,70,"[370, 1648, 3898, 3898]",96,44,26,17,183,12,4
26922,18169,1,73,10,0,421,3,3,"[2364, 2385, 3576, 1841]",149,39,33,2,166,4,2
26928,10461,1,46,4,0,432,0,159,"[3437, 2208]",175,21,14,7,160,30,4
26936,23360,1,1371,4,0,487,3,144,"[2566, 1812, 2894, 2566]",42,46,38,2,61,12,4
26936,29260,2,194,10,0,503,0,17,[600],48,46,38,9,229,21,4
26940,2517,1,361,6,0,276,3,17,"[3137, 2707, 2657, 3605, 654, 3898, 3898, 3898, 2597, 3898]",46,31,18,3,214,62,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",220,31,18,24,186,7,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",171,31,18,24,5,7,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",156,31,18,24,215,7,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",138,31,18,24,155,7,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",118,31,18,24,29,7,4
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",97,31,18,24,3,7,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",81,31,18,24,218,7,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",66,31,18,24,13,7,3
26940,6366,2,504,10,0,441,3,84,"[3831, 2364, 2444]",46,31,18,24,1,7,3
26940,10587,1,504,10,0,445,0,131,"[1223, 1468, 3511, 3898]",176,31,18,2,33,2,1
26943,18630,1,6,4,0,291,0,44,"[3488, 1682, 621, 2762, 2134, 3726, 3726, 857, 3898, 3898, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898, 3898, 3488, 3233, 2134, 2134, 2134, 452, 3655, 3655, 3726, 488, 488, 2720, 264, 3045, 3781, 3898]",135,29,21,4,102,32,1
26943,32021,1,1445,10,0,-1,0,17,"[3898, 3189, 3056, 3898, 3898, 3898, 3898]",167,29,21,5,20,32,4
26947,4480,4,510,6,0,535,-1,116,"[3898, 3898, 3898, 3898, 3898, 3056, 3898]",42,29,19,8,232,0,2
26947,6876,4,514,10,1,359,3,132,"[3898, 489, 2542, 3898, 3898, 3898]",42,29,19,8,208,0,2
26947,10800,2,1263,4,2,486,0,144,[3565],133,29,19,4,79,3,3
26947,11207,1,510,4,0,129,0,66,"[1178, 3898]",42,29,19,2,208,3,2
26947,21827,4,219,10,0,536,0,97,"[3027, 3027, 225, 2542, 2542, 2542, 1812]",42,29,19,8,66,0,2
26947,30705,2,186,4,0,318,3,48,"[1682, 1599, 1557, 3819, 3898]",42,29,19,4,208,1,2
26947,31376,5,280,10,0,493,0,147,[1603],133,29,19,21,175,4,3
26947,31376,6,280,10,0,493,0,147,[1603],42,29,19,21,208,4,2
26953,26804,1,685,4,0,538,0,44,"[2019, 600, 3898, 3123, 3898, 3898, 3898, 3898]",69,40,31,6,109,29,4
26958,20233,1,827,4,0,491,3,144,"[2901, 3898, 3898, 3898, 3898, 3898, 2920, 2920, 3898, 2901]",141,39,29,7,8,16,4
26959,9751,1,979,4,0,491,3,66,"[2364, 3898]",171,24,23,3,54,0,1
26962,9469,1,1105,4,0,121,3,66,"[3706, 3565, 3192]",25,22,16,5,40,30,4
26964,7244,1,1371,4,0,434,0,158,"[3898, 3311, 2346, 1320]",117,15,13,2,63,1,1
26967,31683,1,1371,4,0,484,3,175,"[2364, 2566, 3898, 3898, 3898, 3898, 3898, 3898, 2231, 2394]",102,27,24,2,5,8,3
26969,28900,1,1156,10,0,137,3,87,"[3565, 3898, 3898, 3898, 3898, 3289]",173,33,28,2,6,10,3
26971,26660,1,1201,4,0,291,3,44,"[1682, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898]",105,11,10,2,194,0,1
26972,7042,1,1201,10,3,386,0,87,"[1191, 25, 1840, 3723, 2457, 3898, 3898, 3898, 3898, 3898, 3898]",116,30,23,2,49,6,2
26983,19771,1,1142,4,0,470,0,82,"[3437, 2208]",171,14,13,2,41,12,4
26989,12134,2,1138,4,1,531,0,-1,[3852],147,24,18,9,63,17,1
26993,12081,1,539,10,1,345,0,24,"[489, 1678, 2542]",66,19,17,2,48,5,2
26995,15971,1,361,10,0,503,0,9,"[3056, 3898, 3898, 3898]",218,63,46,2,220,9,3
26995,29657,1,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",242,63,46,10,84,18,4
26995,29657,2,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",218,63,46,10,189,18,3
26995,29660,2,18,10,1,345,0,84,"[1739, 380, 489, 2542, 2542, 2346, 2369, 3898, 489, 489, 2497, 2231, 2231, 2231, 3295, 3295, 1812]",242,63,46,12,15,15,4
26998,3738,1,280,4,1,486,0,144,"[3565, 2762]",219,37,28,3,127,6,3
27000,4847,2,230,4,0,39,0,21,"[1178, 3898, 3898]",228,17,12,14,220,12,4
27000,4847,2,230,4,0,39,0,21,"[1178, 3898, 3898]",175,17,12,14,47,12,3
27010,1099,1,1058,4,1,491,0,66,[1072],243,19,15,2,13,6,2
27010,15125,1,1371,4,0,487,3,144,"[1245, 2346, 3289, 1320]",29,19,15,2,188,1,1
27010,27566,1,1058,4,1,487,0,66,"[3137, 3289]",29,19,15,2,179,1,1
27010,32264,1,334,4,0,487,0,144,"[2346, 2346, 1320, 3178]",29,19,15,2,159,1,1
27013,2236,1,123,10,1,536,0,19,[3210],75,62,47,4,56,23,3
27013,16103,1,827,6,0,308,3,17,"[1682, 1682, 3027, 2720, 3898, 3898, 3898]",231,62,47,4,29,30,2
27013,29530,1,962,10,1,505,0,84,"[638, 1258, 1258, 484]",231,62,47,4,212,33,2
27024,7983,1,158,6,1,196,0,17,"[3056, 2314, 3898]",204,34,22,6,27,29,1
27024,7983,1,158,6,1,196,0,17,"[3056, 2314, 3898]",203,34,22,6,224,29,4
27024,7983,1,158,6,1,196,0,17,"[3056, 2314, 3898]",54,34,22,6,52,29,4
27024,23908,1,274,4,1,474,0,-1,[],54,34,22,5,244,35,4
27027,4030,1,879,4,0,503,0,-1,"[3137, 1872, 3544]",158,41,33,3,145,31,4
27028,30733,1,617,4,1,487,3,66,"[3898, 3898, 3898, 3898, 3898, 3898, 2688, 3898]",61,26,23,2,165,2,1
27032,750,1,888,4,0,330,0,163,"[370, 2901, 370]",69,39,25,4,25,33,3
27032,750,1,888,4,0,330,0,163,"[370, 2901, 370]",54,39,25,4,135,33,4
27032,4004,1,55,4,0,491,0,66,"[3860, 3288, 875]",54,39,25,3,48,25,4
27032,6382,2,135,4,0,491,3,144,"[2920, 1072, 3550]",83,39,25,4,11,23,3
27038,4441,1,1093,4,0,128,3,66,"[2920, 2012, 3337, 3898, 3898, 3898]",189,11,3,11,207,20,1
27038,4441,1,1093,4,0,128,3,66,"[2920, 2012, 3337, 3898, 3898, 3898]",183,11,3,11,162,20,4
27038,4441,1,1093,4,0,128,3,66,"[2920, 2012, 3337, 3898, 3898, 3898]",112,11,3,11,98,20,3
27038,4441,1,1093,4,0,128,3,66,"[2920, 2012, 3337, 3898, 3898, 3898]",96,11,3,11,232,20,3
27038,4441,1,1093,4,0,128,3,66,"[2920, 2012, 3337, 3898, 3898, 3898]",40,11,3,11,44,20,4
27045,12839,2,618,6,0,181,0,17,"[3056, 3898]",54,120,70,10,12,9,4
27045,19954,1,745,4,0,65,0,144,"[1178, 661, 3898]",54,120,70,2,12,10,4
27045,20349,1,827,4,1,487,3,175,"[1072, 3859, 1932]",244,120,70,8,105,26,4
27045,20349,1,827,4,1,487,3,175,"[1072, 3859, 1932]",85,120,70,8,200,26,4
27045,20790,1,564,6,0,330,0,33,"[1072, 370]",30,120,70,3,215,49,4
27045,22032,1,564,6,0,27,0,33,"[2012, 1072, 510, 3898, 3898]",30,120,70,5,166,36,4
27045,27636,1,1324,4,0,173,3,53,"[1932, 1932]",30,120,70,3,66,58,4
27049,13274,1,1180,4,0,388,0,88,"[2364, 3027, 172, 2845]",49,42,39,2,202,7,3
27057,20131,2,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",35,43,33,11,18,17,3
27059,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",200,40,32,6,155,37,3
27061,18181,2,615,10,1,358,0,132,"[2231, 2762, 3781, 2542, 2542, 2542, 1812, 3898, 3898, 3898, 3898, 3898, 1812]",182,47,30,7,53,19,3
27061,18181,1,615,10,1,358,0,132,"[2231, 2762, 3781, 2542, 2542, 2542, 1812, 3898, 3898, 3898, 3898, 3898, 1812]",102,47,30,7,224,19,4
27061,26547,1,1335,6,0,421,3,7,"[2385, 3707]",182,47,30,7,54,28,3
27076,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",169,35,31,2,17,13,4
27076,18121,1,323,10,0,243,0,132,"[2703, 3829]",169,35,31,3,17,9,4
27077,8745,1,772,10,0,501,0,9,"[1885, 322, 600, 322, 2231, 600, 600, 3898, 3898]",212,26,25,2,129,1,1
27084,6731,1,1127,4,0,396,0,144,"[370, 2901, 2901]",109,31,16,6,42,30,4
27084,6731,1,1127,4,0,396,0,144,"[370, 2901, 2901]",82,31,16,6,58,30,4
27084,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",214,31,16,10,109,20,4
27084,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",109,31,16,10,14,20,4
27084,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",82,31,16,10,58,20,4
27084,22963,1,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",58,31,16,10,75,20,4
27084,22963,2,1201,10,0,43,0,147,"[2364, 3027, 1178, 2231, 857, 3337, 3898, 3162, 3898, 3898, 3898, 3898]",32,31,16,10,65,20,3
27086,1970,2,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",70,44,35,3,156,1,1
27096,17627,1,408,4,0,20,0,81,"[2012, 3898, 3898, 2924, 3898, 3898]",19,16,12,3,91,3,2
27099,13234,5,615,10,0,524,0,-1,"[872, 3451, 2231, 3581, 3581, 3346, 861, 861, 861, 861, 3123, 687, 3898, 3898]",234,18,13,10,62,0,1
27100,10243,1,571,4,0,491,0,74,"[2142, 2142, 2142, 1178, 2832, 2838, 3898, 3898, 3898, 1072, 1072, 2920]",94,27,18,4,25,36,4
27100,24300,3,1429,4,0,71,0,144,"[1543, 1178, 1543, 1543, 3898, 3898, 3898]",17,27,18,13,123,7,3
27111,1831,5,748,4,0,491,0,66,"[2006, 257]",58,7,5,17,113,9,1
27112,3039,1,186,4,0,28,0,81,"[2012, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 3898, 3027]",46,27,24,2,49,12,4
27130,23534,1,1180,4,0,398,0,129,"[370, 3898, 3898, 2901, 2901, 3898, 3898, 3898]",215,33,18,8,63,23,2
27130,23534,1,1180,4,0,398,0,129,"[370, 3898, 3898, 2901, 2901, 3898, 3898, 3898]",176,33,18,8,224,23,4
27130,23534,1,1180,4,0,398,0,129,"[370, 3898, 3898, 2901, 2901, 3898, 3898, 3898]",56,33,18,8,71,23,4
27142,26288,3,191,4,1,465,3,133,"[222, 1468, 3326]",73,36,28,7,145,23,3
27150,3100,1,473,10,3,345,3,84,"[2542, 489, 621, 3781, 621]",81,63,46,7,23,2,3
27150,3100,4,473,10,3,345,3,84,"[2542, 489, 621, 3781, 621]",64,63,46,7,214,2,1
27150,14606,2,1445,10,0,-1,-1,24,"[3898, 2542, 3898, 639, 3898]",81,63,46,11,238,9,3
27150,14606,2,1445,10,0,-1,-1,24,"[3898, 2542, 3898, 639, 3898]",64,63,46,11,216,9,1
27150,14843,1,1371,4,0,491,3,144,"[3565, 2566, 2894, 2894]",64,63,46,2,130,0,1
27150,26028,1,1445,10,2,-1,-1,24,"[3898, 489, 1678, 3898, 639]",128,63,46,5,112,9,3
27151,29763,2,618,6,0,170,0,45,[1932],61,40,27,10,113,13,2
27162,11307,2,993,6,0,210,3,137,"[3027, 3451, 2231, 2729, 2206, 2231, 687, 3898]",193,15,12,3,56,6,3
27162,25498,1,366,6,1,498,0,13,"[40, 544]",193,15,12,2,75,9,3
27164,5646,1,1180,10,0,391,0,87,"[2364, 3027, 2401, 1941, 1941, 2845, 1480]",230,36,22,3,109,23,4
27164,11048,1,1180,4,3,388,3,53,"[2364, 3027, 2845, 1480]",187,36,22,4,132,19,2
27164,11048,1,1180,4,3,388,3,53,"[2364, 3027, 2845, 1480]",179,36,22,4,82,19,3
27166,22350,3,1040,4,1,450,0,76,"[1223, 2589, 1637, 1637, 1637]",148,14,11,9,199,12,3
27168,9593,2,829,10,0,287,3,83,[2894],67,27,22,3,58,8,4
27178,11628,3,974,10,0,441,3,39,"[3831, 2364, 3465]",165,21,17,10,45,3,3
27178,11628,3,974,10,0,441,3,39,"[3831, 2364, 3465]",146,21,17,10,223,3,3
27183,13305,1,400,4,0,427,0,44,[2006],155,37,21,7,54,27,3
27183,27188,2,148,4,1,455,3,166,[],211,37,21,17,206,12,4
27183,27188,2,148,4,1,455,3,166,[],190,37,21,17,197,12,3
27183,27188,1,148,4,1,455,3,166,[],176,37,21,17,66,12,4
27183,27188,2,148,4,1,455,3,166,[],155,37,21,17,141,12,3
27183,27188,1,148,4,1,455,3,166,[],113,37,21,17,136,12,4
27183,27188,1,148,4,1,455,3,166,[],92,37,21,17,137,12,3
27183,27188,2,148,4,1,455,3,166,[],74,37,21,17,12,12,3
27190,21146,1,325,4,0,267,0,78,"[3137, 3027, 3685, 3605, 3605, 1054, 3898, 3898]",240,28,26,2,120,11,4
27193,30511,1,361,10,0,503,0,9,"[3056, 3056, 3898, 861, 861, 861, 3898, 3898, 2314, 3898]",229,27,18,10,83,22,4
27193,30511,1,361,10,0,503,0,9,"[3056, 3056, 3898, 861, 861, 861, 3898, 3898, 2314, 3898]",161,27,18,10,141,22,3
27197,11014,6,363,4,0,487,0,66,"[3097, 3898]",133,22,20,8,136,2,3
27198,24973,1,539,6,0,303,0,45,"[1852, 1682, 3898, 452, 2720, 264, 3093, 3898, 3898]",43,32,25,2,58,5,2
27203,13113,1,1142,4,0,432,0,159,"[3898, 3898, 3437, 2208]",69,16,15,2,2,8,3
27211,20786,1,745,10,0,503,3,17,"[431, 431, 1814, 1814, 148, 148, 150]",26,58,38,3,24,77,3
27211,24208,1,745,10,0,503,3,17,"[431, 431, 1814, 1814, 148, 148, 150]",26,58,38,5,103,38,3
27216,11140,1,1445,3,0,-1,-1,-1,"[3898, 2882, 2542, 2542, 1678, 3898]",151,29,19,8,244,17,4
27216,11140,1,1445,3,0,-1,-1,-1,"[3898, 2882, 2542, 2542, 1678, 3898]",128,29,19,8,219,17,4
27216,11140,1,1445,3,0,-1,-1,-1,"[3898, 2882, 2542, 2542, 1678, 3898]",70,29,19,8,60,17,4
27216,11140,1,1445,3,0,-1,-1,-1,"[3898, 2882, 2542, 2542, 1678, 3898]",44,29,19,8,99,17,2
27216,11140,2,1445,3,0,-1,-1,-1,"[3898, 2882, 2542, 2542, 1678, 3898]",33,29,19,8,4,17,3
27216,32349,1,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",151,29,19,8,216,15,4
27216,32349,1,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",128,29,19,8,104,15,4
27225,15700,1,9,10,0,421,0,84,"[3898, 2385, 1673, 1673, 2588]",81,30,22,3,155,32,1
27227,8888,1,177,10,0,503,0,132,"[1872, 1152]",224,36,27,2,177,13,4
27230,3034,1,1371,4,0,434,0,148,"[3027, 3311, 2346, 1320]",214,27,23,2,125,5,2
27231,29202,2,829,4,3,486,0,81,[1072],134,22,20,3,67,5,3
27233,32349,1,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",234,36,28,10,1,12,2
27233,32349,1,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",224,36,28,10,83,12,4
27233,32349,2,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",129,36,28,10,100,12,4
27234,18796,1,186,4,0,28,3,175,"[2012, 3898, 3898, 3898]",202,48,24,10,227,20,4
27234,18796,2,186,4,0,28,3,175,"[2012, 3898, 3898, 3898]",178,48,24,10,45,20,4
27234,18796,1,186,4,0,28,3,175,"[2012, 3898, 3898, 3898]",151,48,24,10,62,20,4
27234,28900,2,1156,10,0,137,3,87,"[3565, 3898, 3898, 3898, 3898, 3289]",202,48,24,17,1,12,4
27234,28900,2,1156,10,0,137,3,87,"[3565, 3898, 3898, 3898, 3898, 3289]",178,48,24,17,130,12,4
27234,28900,2,1156,10,0,137,3,87,"[3565, 3898, 3898, 3898, 3898, 3289]",151,48,24,17,86,12,4
27237,20594,1,186,4,0,15,3,81,"[3898, 3898, 3898, 3898, 2012, 3417, 2924, 3898, 3898]",60,44,28,5,173,35,2
27240,20150,8,18,10,0,345,0,84,"[380, 2433, 101, 1543, 1543, 1543, 2369, 2497, 3781, 2231, 861, 861, 2231, 1082, 1812, 1812]",14,24,15,30,56,6,2
27244,7175,2,703,10,0,359,3,95,"[3027, 3154, 2762, 489, 225, 3536, 3536, 2231, 1678, 2542, 2266, 3898, 3898]",102,37,26,9,85,15,4
27244,22849,3,1058,6,0,497,3,105,"[2346, 3207]",102,37,26,19,77,11,4
27244,22849,3,1058,6,0,497,3,105,"[2346, 3207]",78,37,26,19,196,11,3
27244,28815,1,449,6,0,218,3,45,"[3056, 3898]",232,37,26,3,51,43,2
27245,8139,2,539,6,0,224,3,17,"[3056, 516, 422, 3056, 2645, 2471, 670, 3898, 2627, 2627, 3898]",46,27,23,3,227,7,4
27251,20413,1,504,10,1,441,3,39,"[3831, 2364, 2524, 3465]",198,33,27,6,206,29,4
27251,20413,1,504,10,1,441,3,39,"[3831, 2364, 2524, 3465]",172,33,27,6,230,29,4
27251,20413,1,504,10,1,441,3,39,"[3831, 2364, 2524, 3465]",115,33,27,6,187,29,4
27253,3944,1,730,4,0,474,0,-1,"[3898, 3898, 3898, 3898, 3898, 3898, 3898, 3451, 2206, 861, 861, 861, 861, 1790, 3898, 3898]",235,15,13,2,35,11,4
27254,16041,1,1105,4,0,486,3,144,"[2364, 1072, 3565, 2762]",35,25,23,4,243,6,4
27255,30362,1,618,4,0,21,3,52,"[2182, 2012, 2762, 2231, 3337, 3898, 3898, 2924, 3898, 3898, 3898, 3898, 3898, 3898]",13,46,32,6,3,31,1
27257,3805,2,186,6,0,208,3,122,"[3056, 3898]",50,47,37,3,231,2,2
27257,27273,1,1180,4,0,291,0,44,"[1682, 2134, 2134, 2134, 3726, 3726, 2720, 452, 488, 3045, 264, 3781, 3233, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898]",50,47,37,3,231,57,2
27259,8054,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",219,23,11,10,60,20,4
27259,8054,2,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",197,23,11,10,46,20,1
27259,8054,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",86,23,11,10,203,20,2
27263,1322,1,827,10,0,377,0,39,"[3027, 3774, 1941, 510, 1812, 3898, 3898]",105,49,40,2,3,4,2
27263,8456,2,504,10,0,441,3,84,"[3898, 2364, 3898]",200,49,40,11,136,9,3
27263,8456,1,504,10,0,441,3,84,"[3898, 2364, 3898]",112,49,40,11,4,9,2
27263,8456,3,504,10,0,441,3,84,"[3898, 2364, 3898]",105,49,40,11,12,9,1
27263,8456,2,504,10,0,441,3,84,"[3898, 2364, 3898]",102,49,40,11,64,9,1
